"","SpeciesSSet","Freq","2014","2015","2016","2017","2018","2019"
"Ateles_chamek_118","Ateles_chamek_118",6,1,0.143535225099959,-0.0351957503111202,-0.0906107078284066,-0.221848749616356,0.17801718009172
"Ateles_paniscus_213","Ateles_paniscus_213",6,1,0.0883246254874945,-0.255272505103306,-0.0222763947111523,0.0661296784170341,-0.0689963190686372
"Crax_alector_213","Crax_alector_213",6,1,0.357703900713755,-0.371067862271736,-0.154901959985743,0.115134833114255,-0.234933930070144
"Dasyprocta_croconota_259","Dasyprocta_croconota_259",6,1,NA,0.142636088726814,-0.103605845379043,-0.0153425275400694,0.0564087981907052
"Dasyprocta_fuliginosa_118","Dasyprocta_fuliginosa_118",6,1,0.273001272063738,0.172213603992479,-0.231033567392396,-0.29444965035266,-0.00990828866024895
"Dasyprocta_fuliginosa_232","Dasyprocta_fuliginosa_232",6,1,0.067481305983506,-0.0247293255625561,NA,NA,0.0705810742857073
"Dasyprocta_leporina_187","Dasyprocta_leporina_187",6,1,-0.372634143407267,0.134561981827796,-0.603565346325279,0.0617455959448054,0.239284399719176
"Dasyprocta_leporina_213","Dasyprocta_leporina_213",6,1,0.353795712523034,-0.0304893221479003,-0.277964691595288,0.0642642951115083,0.0952925270344372
"Myoprocta_acouchy_187","Myoprocta_acouchy_187",6,1,-0.176091259055681,0.0663259253620377,-0.233817012655801,-0.434568904034199,0.619093330626743
"Myoprocta_acouchy_213","Myoprocta_acouchy_213",6,1,0.325298570390918,0.0851531334447968,-0.314255404187799,0.148164112927987,0.0436397713364585
"Pauxi_tuberosa_118","Pauxi_tuberosa_118",6,1,NA,NA,-0.508638306165727,-0.394451680826216,0.541579243946581
"Pecari_tajacu_232","Pecari_tajacu_232",6,1,-0.0406178509082641,-0.139368452030941,0,0.209949526316649,-0.277548899814458
"Penelope_jacquacu_232","Penelope_jacquacu_232",6,1,-0.0232524596337114,-0.0506099933550873,0.0506099933550873,0.130333768495006,0.0250022689700556
"Psophia_crepitans_213","Psophia_crepitans_213",6,1,0.214670164989233,-0.177178354696895,-0.0166416713192175,-0.0737862141609187,-0.104004829772657
"Saguinus_midas_187","Saguinus_midas_187",6,1,-0.359021942641668,0.165201916625555,-0.204119982655925,0.235212711174338,-0.193820026016113
"Saguinus_weddelli_118","Saguinus_weddelli_118",6,1,-0.253106443346798,0.31380428370041,0.0696359281413944,-0.245727187197076,-0.071693224655075
"Sapajus_apella_118","Sapajus_apella_118",6,1,-0.621083228641393,0.662475913799618,-0.0291582287412134,-0.216354439072936,0.0579919469776868
"Sapajus_apella_213","Sapajus_apella_213",6,1,0.153535536786471,-0.0080576426696235,-0.00490733449474423,0.0669467896306132,-0.115638713530338
"Sapajus_apella_259","Sapajus_apella_259",6,1,-0.195519810894007,0,0.337752802688721,0.00582954366072386,-0.0137260245067576
"Sapajus_macrocephalus_232","Sapajus_macrocephalus_232",6,1,-0.0917703733556454,0.116338564846382,-0.0245681914907371,-0.0723418215173194,-0.0222763947111523
"Tinamus_major_187","Tinamus_major_187",6,1,NA,0.377293238694394,0.0080576426696235,-0.258477644978518,0.204119982655925
"Tinamus_major_213","Tinamus_major_213",6,1,0.0515098194497664,0.209973335668476,-0.374783584314469,-0.0700900686009549,0.149966742310231
